Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.6, 0.03, 163983.6, 82440.7892798, 157752.266432, 165754.813441, 67641.7373996, 158889.307319, 258873.433388, 252215.815883, 168200.72274, 167467.171522, 253502.619426, 255286.335044, 157154.554329, 72605.4748382, 168817.385938, 158250.640662, 78884.4563259
0.6, 0.03, 163669.36, 80435.6675506, 157001.018877, 169505.903771, 67307.0797308, 158660.656611, 260303.837459, 255056.737546, 166891.008552, 164717.539887, 251588.732181, 257776.269309, 157757.663434, 68681.4960469, 167737.073617, 156151.711808, 79137.4113677
0.6, 0.03, 163168.64, 72165.1322753, 165018.3607, 160211.146196, 76905.5121435, 161293.482122, 253709.410652, 256435.133633, 161512.267157, 158841.453631, 254984.017037, 253764.273729, 162191.327817, 79443.652034, 160959.445077, 160799.134918, 72464.4943597
0.6, 0.03, 162929.55, 72348.7526788, 162269.106508, 160322.754243, 73377.2859389, 164033.005774, 252606.614567, 253878.570749, 163456.54506, 162198.281368, 254180.497609, 254115.964603, 161765.025136, 74725.7853518, 160556.712874, 163604.449806, 73433.4760541
0.6, 0.03, 162940.33, 72708.7939333, 159132.735701, 160592.378837, 76608.2706988, 159275.018938, 255293.527211, 254887.467904, 162427.386792, 162462.288454, 253683.736005, 255452.418881, 159946.49775, 72228.916884, 166466.656378, 158866.91117, 77012.274493
0.6, 0.03, 162872.47, 69942.0263922, 158985.33141, 160231.453287, 74393.3460346, 161444.805909, 254698.233255, 255138.302045, 161508.521591, 161890.352826, 253764.205995, 256215.162791, 164187.463882, 76843.5576135, 159109.596581, 165759.384383, 71847.7393435
0.6, 0.03, 163642.57, 75807.395728, 162281.278673, 158692.044382, 77343.9389815, 161670.66428, 259661.511442, 255218.587357, 160919.105397, 160161.457486, 250690.150741, 255883.18476, 164659.962398, 72813.1955833, 165146.346466, 163049.681255, 74282.5976801
0.6, 0.03, 163574.78, 69261.2973908, 165956.821699, 157147.187314, 78307.6343416, 166362.839694, 253742.440379, 255673.520992, 156658.612962, 161647.316193, 255828.190255, 251256.632697, 168236.99032, 79153.1762174, 159163.793994, 166712.590121, 72087.3899606
0.6, 0.03, 163305.91, 68546.3923779, 166750.497875, 155018.069001, 82295.6606632, 166333.674901, 251410.251339, 256366.568213, 154955.561858, 157900.23696, 256528.209839, 255228.494994, 167262.904735, 80459.0481143, 156081.255283, 168049.301316, 69708.4616459
0.6, 0.03, 163140.8, 76681.4492297, 161520.774582, 162713.439552, 75036.2511595, 159423.733735, 254490.59855, 255194.048459, 162860.419277, 161331.01433, 254265.125872, 253083.550492, 163745.774003, 72361.6036894, 163146.563512, 159748.401623, 74650.0425106
0.6, 0.03, 162876.6, 76196.6359348, 160055.944642, 163670.058413, 71433.196812, 158866.124095, 253469.814946, 255835.901493, 162717.237492, 159245.506064, 254987.930854, 256492.982502, 156792.179292, 70414.3670291, 166653.688532, 158609.149927, 80584.8184124
0.6, 0.03, 163337.19, 74580.63328, 163334.816341, 160520.850414, 74943.1961104, 164523.706936, 252640.033687, 252447.351128, 158895.180666, 162882.180881, 258717.872529, 253753.273076, 161865.987057, 76597.0892055, 161191.729717, 160877.470273, 75623.7437984
