Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.8, 0.3, 277259.65, 18.9622958502, 397502.742027, 134723.334376, 394616.510369, 395013.139132, 356911.691345, 395477.470736, 136070.617423, 135093.335854, 400015.954303, 358445.216009, 398684.542217, 402677.252481, 131604.147976, 399297.702537, 1.74951673126
0.8, 0.3, 279010.04, 401658.58075, 135055.727394, 403363.93574, 9.14661369177, 134527.713123, 400996.530285, 358876.119403, 400165.240012, 398707.745494, 357170.850183, 403663.76984, 135897.094728, 0.0373475255386, 399636.061272, 135321.672226, 399110.40095
0.8, 0.3, 277486.57, 3.89936074105, 402089.532571, 136750.985817, 397586.681467, 398704.823209, 358574.083721, 401227.6681, 140534.040758, 131460.852437, 398228.94955, 359704.229776, 386878.836819, 400551.982543, 140170.828696, 387317.726017, 0
0.8, 0.3, 277350.57, 1.2647809338, 402216.041158, 136529.201203, 395449.822569, 399835.866193, 358322.452829, 398666.728803, 133529.426156, 131364.375142, 396789.298423, 354263.978718, 400706.739635, 397640.282912, 134071.005181, 398214.794751, 7.86076934327
0.8, 0.3, 278009.72, 400202.760082, 133747.338356, 402345.173506, 9.41956723807, 133522.5348, 397080.036929, 355375.001433, 399537.805425, 401623.742942, 354969.609755, 404889.417576, 134047.233781, 5.92041489266, 398727.919154, 134371.801797, 397699.799408
0.8, 0.3, 278992.1, 0, 397399.820363, 134219.573575, 401407.694903, 401368.076936, 357342.342103, 399909.065057, 137755.233568, 136755.368207, 403850.223859, 356226.827078, 403094.818433, 401067.231449, 134680.460775, 398796.812002, 0
0.8, 0.3, 278604.99, 63.5178931973, 401016.241583, 132572.161555, 402763.91345, 399732.29728, 354686.393263, 401714.4485, 130451.953905, 135172.426202, 403486.927192, 360261.508608, 403726.726913, 398304.727188, 130256.204709, 403238.71205, 231.605350567
0.8, 0.3, 277695.32, 397698.254928, 132580.510575, 401011.581401, 0.393041428412, 131243.47758, 400734.627722, 357417.088999, 399941.420756, 398831.883936, 355873.913547, 399214.216544, 135000.979495, 4.06525882423, 396577.162127, 134609.279612, 402386.191212
0.8, 0.3, 279101.44, 22.0237378824, 401383.172238, 134584.330721, 399616.563875, 404070.152629, 356347.08194, 400599.642738, 136914.865806, 133143.516669, 401673.543426, 354219.752707, 401311.91596, 404314.545937, 137622.695498, 399789.90381, 9.35617254501
0.8, 0.3, 277760.72, 400000.731333, 131941.492404, 401438.254984, 0, 135736.431347, 398153.770272, 356845.626874, 399772.312284, 400819.354345, 354823.878424, 401406.277838, 132510.611819, 1.0936644088, 401397.356568, 132381.548483, 396942.820124
0.8, 0.3, 278891.63, 0.400234956931, 404688.037753, 133733.87989, 403111.446045, 400300.535549, 357071.667277, 404893.813578, 132675.490039, 126889.903605, 400728.124212, 358891.326571, 400672.085276, 401011.501213, 135547.357847, 402050.140795, 0.325097783355
0.8, 0.3, 277735.76, 400846.702386, 130825.027026, 401126.556714, 32.0117800313, 129855.377172, 399646.32156, 355898.8043, 396937.110429, 402904.624251, 354667.343945, 398051.344133, 133218.716696, 17.756809497, 405261.359442, 135900.212977, 398582.938756
0.8, 0.3, 278260.19, 401160.203182, 131642.24873, 396986.992051, 72.6186922751, 138333.243666, 400123.128341, 356896.162384, 402982.981004, 391116.769916, 359000.1693, 404142.587153, 133457.518602, 0, 398134.532375, 134309.531045, 403804.308521
0.8, 0.3, 277630.72, 79.4020089897, 402442.001492, 132351.712998, 399421.452543, 398039.94865, 356476.05271, 400045.358951, 134635.291335, 133060.420144, 395345.434396, 358616.546012, 399479.518076, 398351.782203, 135335.019091, 398393.431327, 18.1987068204
0.8, 0.3, 278589.59, 403675.954258, 135738.444427, 400037.916195, 5.89001474351, 132307.864486, 400648.300298, 358400.83506, 399960.640868, 401014.453071, 357533.80407, 399647.218371, 135768.890328, 2.07795754834, 399658.49167, 133370.234355, 399662.485668
0.8, 0.3, 277803.39, 402486.41595, 131212.312232, 397395.316947, 0.260364276919, 132435.725505, 400908.900101, 358082.638662, 399774.831152, 403234.910545, 356737.765849, 400690.246715, 132699.190155, 0, 398287.662502, 128976.000136, 401932.058947
0.8, 0.3, 277048.34, 10.6904638608, 401073.438617, 128463.511058, 399354.42307, 400895.817183, 358288.356967, 399041.727637, 132920.11177, 129258.394899, 401947.378805, 357119.126429, 399149.73118, 400158.463979, 129682.475605, 395409.692932, 0.138532169458
0.8, 0.3, 278307.25, 9.49063400045, 397427.885679, 134977.216384, 399492.485022, 398023.571411, 359274.098761, 401695.912311, 132940.334474, 135539.455862, 398634.034834, 359680.995975, 400371.745204, 402167.056835, 132516.356777, 400165.374065, 0
0.8, 0.3, 277884.42, 5.78432810576, 401573.685632, 132209.422384, 401214.906648, 403107.73931, 358168.376999, 400953.848487, 132173.940584, 133457.73691, 400766.268597, 358849.76201, 393262.325223, 399041.639166, 131020.989696, 400344.371899, 0
0.8, 0.3, 278345.19, 402361.938765, 133474.912772, 399109.693817, 27.4480844785, 130692.656588, 395729.872083, 359389.469551, 399482.641872, 400561.741556, 359417.5432, 402744.057132, 132258.421706, 193.949494535, 401237.106294, 131165.60773, 405675.908258
