Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.7, 0.01, 204052.59, 117709.714886, 208967.938908, 206747.980158, 118992.731102, 203538.648901, 282100.528869, 282132.242722, 204854.792911, 209752.531813, 281567.885582, 281288.156567, 211168.640304, 120374.258624, 209407.726297, 207456.753374, 118780.832433
0.7, 0.01, 203517.21, 119318.231397, 205268.980065, 208769.023491, 117566.716126, 205069.471438, 284533.608344, 281829.227098, 207835.078924, 205818.052119, 280911.154324, 279781.834034, 210826.528794, 114503.983763, 210296.377494, 208052.335794, 115894.786619
0.7, 0.01, 203259.92, 118512.485609, 203362.344305, 207249.805408, 114276.754549, 204989.700585, 281882.345225, 283719.642533, 204470.713048, 210628.925405, 281853.753846, 278999.058884, 206146.503825, 113726.964036, 209980.503916, 209849.40611, 122509.762714
0.7, 0.01, 203571.94, 118964.278452, 205277.29331, 207294.155487, 118170.031525, 207679.107105, 283427.778662, 281251.336259, 207669.598142, 205322.810096, 279734.304893, 283714.601866, 209096.843675, 119182.547489, 206256.134924, 205782.864647, 118327.406322
0.7, 0.01, 203064.39, 119524.575257, 204856.679111, 209509.613663, 112571.633821, 206005.142819, 282779.331647, 276633.177398, 210280.544039, 209834.376158, 279048.177369, 277609.715373, 206857.136772, 117972.095587, 205461.350224, 208313.590956, 121773.025662
0.7, 0.01, 203391.48, 114441.911838, 208391.963118, 207384.962017, 114977.707818, 208994.329067, 279823.3491, 283406.719855, 208451.471892, 204860.939887, 279019.055078, 283480.711916, 208799.877092, 118326.530608, 206478.371678, 207999.783321, 119426.022341
0.7, 0.01, 204042.6, 115849.745541, 209271.734166, 209618.957222, 119756.074635, 206654.259034, 283765.807764, 282284.972253, 205065.074364, 208892.479128, 282131.916211, 280539.442914, 204311.48424, 119962.454111, 211451.415155, 207805.806895, 117320.003163
0.7, 0.01, 204264.17, 116145.803901, 208582.682164, 206745.292016, 118083.23523, 208729.162929, 285878.830125, 284433.089748, 206705.931148, 207589.802791, 281513.139874, 280518.893673, 208175.99631, 118765.037024, 206611.779915, 208299.571765, 121448.492248
0.7, 0.01, 203438.02, 118040.216805, 206786.19426, 208384.817184, 121057.178899, 202500.648449, 279810.00097, 281454.344736, 204807.171675, 211295.96442, 276703.191341, 281282.261463, 207661.247627, 116219.241984, 204612.817776, 211564.027237, 122828.982075
0.7, 0.01, 203878.25, 117933.342505, 206039.145521, 205460.292145, 120736.85776, 209202.070225, 285207.115069, 282293.330516, 208859.279845, 204654.993561, 281555.137162, 279894.933985, 206825.282608, 117534.3038, 211771.930566, 209236.596049, 114847.381195
0.7, 0.01, 203533.43, 116750.326937, 207890.309602, 207865.01077, 120947.766272, 203802.111813, 281787.936185, 283942.12244, 208698.123626, 206363.318273, 282763.189552, 278727.481365, 207814.103487, 119819.053857, 205105.313643, 205596.267713, 118662.458951
0.7, 0.01, 203705.06, 119154.251965, 203761.412038, 208766.68012, 119068.476322, 208363.274806, 285610.673563, 280453.593583, 206540.964201, 207297.942448, 281425.010825, 281925.920632, 204999.419635, 121602.907543, 204601.769742, 207787.037624, 117921.57095
0.7, 0.01, 203895.69, 118546.971597, 208236.004189, 208281.857609, 117662.907654, 208123.662531, 280954.977298, 282596.989309, 211525.562266, 205250.033128, 281013.064546, 277178.389866, 209193.648609, 121017.105234, 209914.971289, 207188.038686, 115646.865602
0.7, 0.01, 203739.32, 116406.186546, 209211.243321, 208238.983653, 117371.401097, 210506.289367, 282674.34152, 281504.882905, 206016.011543, 204043.909327, 281748.291323, 280541.587885, 210774.613963, 122469.753879, 201013.229499, 210646.89928, 116661.505922
0.7, 0.01, 203952.57, 120345.256774, 206117.712236, 207202.430406, 115626.905897, 205429.257982, 286505.629686, 281355.082968, 208195.189142, 206098.433536, 276948.768576, 283258.807038, 209612.107537, 119442.777024, 208479.434304, 206664.254488, 121959.06798
0.7, 0.01, 204087.54, 120334.239125, 209378.512959, 205467.200976, 116631.899232, 207464.684923, 279321.634677, 282758.794647, 207985.762111, 208954.750393, 283844.134137, 284062.9461, 210635.542727, 117441.358995, 207157.108555, 205241.736622, 118720.299022
0.7, 0.01, 203317.56, 120198.98431, 209909.0011, 208868.224872, 114363.437467, 206127.28563, 280320.349248, 282586.405772, 206013.242048, 208651.577506, 276616.74603, 283552.64968, 203393.573712, 116920.434464, 209708.277678, 207356.0271, 118494.816198
0.7, 0.01, 204425.66, 118309.980744, 212069.643001, 211316.67372, 118652.934218, 210728.757168, 281170.469976, 282664.142704, 209470.125142, 210383.19776, 282742.306521, 282513.521784, 208785.599241, 116353.4868, 205076.106111, 202119.358183, 118454.26268
0.7, 0.01, 203051.51, 115152.973403, 209453.561679, 206032.875664, 118892.779109, 206548.606735, 279496.244554, 285582.246885, 205096.783348, 203058.406511, 281818.20779, 278949.818101, 209339.526437, 116071.887467, 208436.595646, 210485.616507, 114408.010911
0.7, 0.01, 203139.26, 119777.206505, 207633.862327, 208894.27913, 112947.441449, 203935.938769, 281557.091264, 278398.963343, 207625.579605, 211439.229861, 282905.414125, 282759.855392, 208116.13187, 117756.163161, 208775.008997, 204404.634721, 113301.325008
