Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.5, 0.01, 104278.78, 20474.5804991, 111249.221682, 105665.050343, 20864.7020676, 108269.45105, 182352.415684, 180019.405061, 107751.554065, 109154.511892, 180077.454819, 182325.33675, 107373.459594, 20269.8889639, 105487.685556, 105819.082269, 21306.6007754
0.5, 0.01, 104283.78, 20096.2460727, 108793.427339, 105904.627234, 20859.9976311, 109204.251854, 179760.076377, 182288.597939, 106472.172003, 105413.631281, 183041.854112, 181415.791206, 108067.983455, 23174.0738342, 107676.824247, 107808.569104, 18562.4085001
0.5, 0.01, 104221.95, 21227.1184948, 106605.939425, 107581.406312, 20595.1775503, 108747.606772, 182178.121564, 179085.838669, 107340.595235, 106498.736249, 181466.84759, 181521.243264, 108201.429157, 19205.0318877, 108716.838469, 106357.53549, 22221.7469771
0.5, 0.01, 104026.69, 19514.9687216, 107533.717729, 106279.462062, 24355.1399555, 105558.645532, 180899.390448, 181637.445353, 103627.232213, 105876.17221, 184059.395107, 181692.969206, 108311.993137, 20173.6013806, 108789.803665, 106647.343702, 19469.7984378
0.5, 0.01, 104025.43, 20110.7387523, 110001.710663, 110472.414266, 19178.3289677, 106763.327815, 180253.058186, 179898.767285, 108379.633712, 108416.152383, 180904.013833, 182976.329456, 104066.420785, 18142.7337029, 108439.793528, 107805.201423, 18598.235202
0.5, 0.01, 104776.0, 21861.2801939, 107282.272378, 108789.700283, 20866.6775261, 107339.03711, 183949.730292, 182608.731074, 107996.26212, 109716.245983, 181188.982662, 185055.839355, 105617.316204, 19174.0182354, 107727.287583, 107555.194321, 19687.45658
0.5, 0.01, 104093.37, 21591.1529352, 107655.656137, 109062.593245, 17686.1715309, 108100.2423, 182787.832071, 180183.28517, 105663.672007, 109143.787909, 179122.337545, 182777.923021, 105194.860182, 19141.5142408, 108981.976011, 105460.423299, 22940.4188459
0.5, 0.01, 103695.0, 18885.9800724, 106176.582752, 105786.630707, 18967.7684833, 107186.577761, 180573.822714, 180242.043489, 107225.937375, 103493.237335, 181512.613903, 184376.441682, 108118.198027, 19369.7530844, 111468.864364, 106187.792334, 19547.782461
0.5, 0.01, 104222.11, 20799.3560785, 108618.540431, 105932.954502, 19249.6936352, 107498.824903, 182118.547132, 182320.173185, 107786.761042, 109008.963583, 182242.328063, 183138.257494, 105798.986468, 18859.8705606, 108098.516389, 105474.225751, 20607.8069185
0.5, 0.01, 103914.27, 18032.7874543, 105170.772686, 108410.186904, 21557.3142462, 107134.904246, 178500.560089, 180575.403811, 108388.306688, 104848.355373, 183408.367383, 181616.218104, 109981.475258, 22589.7216177, 107009.123833, 106921.540036, 18483.2187362
0.5, 0.01, 104621.16, 20486.1955767, 107733.452402, 106784.534007, 22191.9168346, 104865.447854, 182312.545962, 182665.375548, 106743.574051, 108665.753706, 181149.374966, 182184.812767, 109621.476603, 18878.6909844, 109330.657839, 109182.277782, 21142.5021177
0.5, 0.01, 104468.83, 20521.2778696, 110887.21917, 106775.453712, 20564.7663106, 108641.414469, 181897.189542, 183632.227931, 108650.946875, 105254.549473, 177461.660387, 181233.997902, 106383.842873, 20646.9380303, 110121.259192, 107598.253287, 21230.2594415
0.5, 0.01, 104189.32, 18967.0960705, 110774.393975, 103931.682312, 21100.6519833, 107270.294226, 181117.477526, 181756.285059, 105254.370255, 107451.200372, 183297.879709, 180011.497056, 108965.993127, 23057.5109217, 106825.307786, 107406.86309, 19840.5764713
0.5, 0.01, 104565.31, 22470.9594789, 107893.513873, 108908.685865, 20360.9472891, 105593.500826, 181722.573051, 181465.34228, 110820.402375, 108058.351022, 182883.771085, 180649.238703, 105533.596579, 22415.2934779, 107565.333692, 106587.315548, 20116.1666185
0.5, 0.01, 104315.43, 19903.2025821, 106824.396795, 106708.174851, 21644.5213955, 109756.035485, 179998.366352, 181857.222427, 109126.657468, 106753.035419, 181698.750977, 182722.461162, 106149.968287, 18872.2928124, 107273.623176, 107372.612279, 22385.4896308
0.5, 0.01, 104371.14, 21085.4398079, 108513.300744, 108067.537576, 23184.9528997, 106113.619505, 179337.765141, 182508.537466, 107154.593013, 107220.611401, 181956.250061, 181498.480562, 109252.549127, 19311.7293409, 108451.812668, 108174.75571, 18106.3365788
0.5, 0.01, 103781.03, 19659.3275986, 106389.695387, 107628.125889, 22713.3925695, 103684.348093, 182307.723843, 181271.351523, 107151.143082, 107349.528813, 178529.556112, 182829.313167, 105853.175351, 22459.0044728, 104848.392678, 108051.385411, 19770.9857278
0.5, 0.01, 104589.92, 19122.3665198, 109083.803786, 109927.283618, 18873.8572963, 104905.311136, 182106.339545, 181649.813748, 109095.752604, 108517.655031, 181002.926958, 182597.309368, 106948.144276, 21756.5857291, 107036.341419, 108841.049796, 21974.154189
0.5, 0.01, 103335.23, 22833.1625627, 104411.276348, 107843.174306, 20646.6879842, 105280.626287, 179134.031157, 179658.978231, 107811.431067, 108918.804424, 180498.785615, 180169.37677, 104207.552951, 19393.9202525, 106171.204407, 107059.663249, 19325.0616223
0.5, 0.01, 103940.03, 19837.200663, 106945.892536, 104989.573679, 21728.0210101, 108323.430224, 181760.910344, 184930.979396, 108879.73743, 103150.234903, 183395.414502, 178590.297314, 106010.284059, 22361.1539301, 106224.200788, 105796.212655, 20116.8685876
