Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.8, 0.01, 254378.19, 167849.608324, 260501.352729, 260160.805506, 165176.733404, 255310.818115, 332011.929745, 333705.6555, 258206.163453, 258125.040551, 331229.541796, 332670.411768, 257253.778449, 170325.063267, 257055.488936, 260032.416589, 170436.16983
0.8, 0.01, 253342.27, 164663.352112, 258142.954432, 256656.299662, 166282.953573, 257575.973136, 334179.028433, 330701.819416, 256053.461882, 258066.817759, 331689.690955, 331689.570671, 259470.461286, 167311.139429, 255553.626742, 258261.87596, 167177.221827
0.8, 0.01, 253651.26, 166089.754583, 256031.379148, 255019.635534, 171345.712031, 258645.273077, 333190.210883, 333327.721644, 255461.446996, 256644.60135, 333653.921447, 330192.068307, 258757.329915, 171077.001402, 250366.678468, 262462.821956, 166154.603669
0.8, 0.01, 253561.09, 170439.365814, 257996.702176, 256243.075608, 169274.689971, 258213.789339, 330356.738205, 332151.251009, 255699.140002, 259382.420379, 334036.197035, 334628.213775, 253960.783254, 163901.16189, 255893.595659, 256198.111544, 168602.209646
0.8, 0.01, 253740.53, 171792.528414, 259762.27824, 259211.77994, 167112.540372, 252738.673404, 330253.374916, 330918.453856, 262449.272157, 256496.880017, 327879.958043, 329500.365232, 256725.836993, 170504.103128, 254814.246879, 259801.546173, 169886.636003
0.8, 0.01, 253627.2, 163661.652679, 261113.596869, 259378.622348, 168782.027882, 259384.366593, 328722.7776, 334435.920326, 255862.077734, 255542.040163, 332651.544521, 330779.267281, 257677.442024, 169382.357953, 251187.373451, 261658.098874, 167816.104404
0.8, 0.01, 253505.98, 171420.818282, 256196.996262, 258962.657945, 165266.939403, 260513.637028, 331585.821632, 331232.346465, 258414.723005, 257775.563452, 329965.557903, 330667.464702, 254644.413717, 166087.391018, 258895.019529, 258730.621961, 165735.638513
0.8, 0.01, 254071.86, 168329.088228, 256499.069485, 259585.734775, 167072.45821, 256526.981213, 330217.693033, 330756.836744, 257125.945667, 254329.774579, 333819.673536, 335909.853538, 257275.279121, 172200.579972, 254923.717575, 259582.950772, 170994.080836
0.8, 0.01, 253482.24, 164619.045849, 259754.676305, 257798.459763, 170535.508124, 260232.860717, 331834.675285, 331923.322581, 251690.207406, 257937.438381, 326903.153807, 331625.541745, 259191.773358, 165993.730578, 259870.116138, 258746.418499, 167058.929666
0.8, 0.01, 253775.61, 167063.084356, 258731.079504, 258157.935759, 170352.930819, 257360.156178, 332354.611542, 334252.309955, 254096.584778, 254005.388567, 333038.508966, 328282.502718, 261601.241109, 169632.159601, 253631.09321, 256928.116891, 170922.089114
0.8, 0.01, 254263.98, 174738.887539, 256786.500459, 258494.133849, 168817.064466, 255644.477209, 332615.935026, 330858.960247, 258862.267771, 262214.252118, 332303.233987, 334144.273535, 256603.929588, 166775.721728, 255514.150289, 258800.25951, 165049.595246
0.8, 0.01, 252849.01, 168656.510544, 253592.712872, 260364.300787, 166262.996202, 256883.741499, 333531.213746, 330169.882761, 257323.666205, 257975.886121, 328348.807025, 328420.037409, 255589.832111, 164423.671398, 260519.28956, 254168.609541, 169352.995102
0.8, 0.01, 253469.66, 166747.304035, 256735.865881, 257166.295681, 170740.698328, 254289.006384, 332876.911137, 328943.482655, 259017.730171, 258087.423089, 331184.223985, 332605.886422, 260770.881531, 166065.582083, 257009.67901, 256193.793725, 167079.762198
0.8, 0.01, 252179.73, 166788.330256, 258432.362505, 256129.580129, 166842.745718, 251992.631852, 330122.321482, 332475.089248, 252967.760017, 259185.949206, 332116.683216, 328835.751197, 260793.267043, 166710.118914, 252927.587091, 254358.055679, 164197.497901
0.8, 0.01, 254223.59, 166666.856163, 257980.948151, 259555.312248, 170175.906125, 255702.539695, 328843.100842, 328542.880662, 256975.25313, 260653.947031, 333873.599474, 333034.582634, 252910.776082, 171402.134132, 258214.158884, 254313.510918, 178731.862526
0.8, 0.01, 254636.18, 162730.395632, 258816.928504, 258307.861562, 170661.712505, 255407.3218, 330751.659261, 336038.160858, 259818.166072, 257844.850672, 334422.734849, 333475.762007, 262162.441483, 168709.609041, 255970.219629, 264347.231422, 164713.84324
0.8, 0.01, 253714.94, 163558.11859, 257463.725713, 251090.929105, 172675.172629, 263168.178356, 332357.263005, 331469.901509, 255763.283854, 254896.416935, 331696.168669, 331858.541126, 258685.093671, 172796.682238, 256353.537437, 256743.511767, 168862.512884
0.8, 0.01, 252419.44, 168668.919985, 254599.276737, 256769.298998, 167814.909412, 252415.031422, 327468.055, 332677.110436, 255621.454912, 256059.944568, 330963.440558, 329475.714523, 259385.976256, 168561.796293, 256450.58452, 257744.562469, 164034.895342
0.8, 0.01, 254496.21, 171685.349776, 257065.505162, 258688.832715, 167614.023299, 255403.137669, 329153.121153, 331303.248706, 260168.649704, 260603.307856, 333420.558297, 332315.501398, 261232.265781, 168523.167097, 257390.873235, 259246.209162, 168125.606508
