Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.9, 0.01, 303803.6, 214015.324988, 304402.930812, 307638.242643, 217112.26967, 309109.417158, 382294.706356, 383401.694927, 305469.884784, 308110.073988, 385286.280197, 383748.105959, 307410.011702, 221007.023468, 307430.943673, 306763.24956, 217657.470714
0.9, 0.01, 303048.93, 215721.004152, 306254.835832, 305660.427378, 210776.418889, 305536.855359, 384318.407681, 383427.887346, 311743.43879, 308164.496402, 380806.812422, 385364.025369, 303663.087376, 214796.068096, 308143.009607, 305955.418416, 218450.662842
0.9, 0.01, 302643.2, 220108.33293, 306295.422554, 305264.949022, 218080.084237, 305361.01275, 381764.042593, 382558.151625, 308011.039871, 307443.710773, 380582.63286, 379861.218429, 309008.687828, 213735.758395, 307159.521673, 302584.02749, 214472.606803
0.9, 0.01, 303879.58, 218217.485729, 309010.057678, 306491.262283, 216692.06564, 311575.505539, 386130.606118, 381253.821898, 308539.468196, 304918.570393, 384531.79009, 379935.449454, 306602.744177, 218668.176645, 304540.411366, 305162.052647, 219803.859314
0.9, 0.01, 302060.04, 216200.508647, 305245.438222, 307477.406833, 212656.04771, 306687.390498, 383101.408003, 379111.842308, 307910.057513, 307292.768062, 377179.375379, 381453.492258, 309055.067457, 214546.062507, 306067.894513, 302941.029959, 216034.774159
0.9, 0.01, 302311.74, 217349.979606, 303437.63541, 306899.188723, 215571.685993, 303817.361176, 377865.272071, 382456.469605, 305889.489479, 310638.181106, 380573.463317, 382643.881133, 304964.586576, 213376.214499, 308193.949507, 309082.182671, 214228.223452
0.9, 0.01, 304703.59, 217759.304878, 309342.947356, 304965.831529, 222525.566665, 304586.785407, 382076.84132, 381403.325026, 315800.638924, 310110.043099, 381321.39507, 385515.271306, 303248.491883, 219125.168414, 311373.602887, 306412.223357, 219690.063077
0.9, 0.01, 302709.16, 213632.619192, 308965.869806, 307047.972002, 216934.64224, 305762.545494, 380362.063658, 377926.899382, 308670.160292, 309076.568353, 381616.785805, 379968.181737, 306422.931486, 215453.573138, 305820.274099, 308933.24219, 216752.243316
0.9, 0.01, 303447.7, 218089.968887, 308023.088646, 308205.784988, 218737.521513, 303852.378657, 384123.253135, 382884.82353, 306170.66244, 305696.952027, 379609.662712, 378007.090676, 311014.818459, 218056.101331, 303307.995006, 313682.195473, 215700.906755
0.9, 0.01, 304413.59, 219224.905612, 310268.243357, 312786.93775, 217610.463326, 306922.957865, 377574.211295, 383675.812894, 309303.950178, 308616.954054, 383888.017634, 379239.869934, 308020.391547, 217306.599601, 307544.902491, 311406.615566, 217226.622165
0.9, 0.01, 303318.93, 211683.464586, 307727.506469, 307548.149688, 216399.846161, 304365.712233, 382460.333733, 385458.089998, 306622.498592, 306346.131284, 383176.643411, 381261.630324, 306014.783201, 219439.602371, 310352.072792, 310713.640032, 213532.767438
0.9, 0.01, 303013.22, 212819.173771, 307339.042625, 307645.407724, 215118.921642, 307163.786351, 384017.369572, 380952.694724, 313341.263306, 304043.581501, 382199.335537, 382337.80521, 306035.160072, 217308.669348, 305755.702664, 306601.239464, 215532.401951
0.9, 0.01, 302593.5, 218963.165618, 301967.638679, 312335.217843, 215612.321103, 303445.763932, 385172.556779, 379053.592153, 306592.292505, 307680.19223, 381160.476528, 383120.559188, 302475.113659, 214272.403486, 305724.340051, 306567.441244, 217352.915128
0.9, 0.01, 302868.74, 217550.939912, 306541.893359, 302861.137656, 217193.964531, 309065.424196, 381137.64975, 379953.101097, 309450.897385, 307280.565207, 380672.720016, 382034.974433, 311336.650386, 213293.67396, 302072.380934, 307456.542753, 217997.277609
0.9, 0.01, 303621.43, 218643.915328, 310130.435783, 305331.832244, 220415.163677, 307445.939986, 381517.577734, 383452.37238, 305631.237596, 302730.843874, 382382.873026, 381508.266979, 308134.870505, 216984.573187, 307837.482156, 309324.591844, 216470.909396
0.9, 0.01, 302900.85, 214876.579797, 304702.960168, 305337.977205, 213946.382751, 309917.894528, 379023.609264, 384663.517383, 305282.37945, 303909.412483, 381084.403572, 380678.149329, 308715.386033, 220723.0428, 309768.228596, 309096.950839, 214686.662539
0.9, 0.01, 301679.88, 215149.889377, 304657.971282, 307978.946359, 214877.831211, 303971.464959, 381574.980061, 377427.110396, 304641.943174, 301326.888187, 379023.838955, 381983.48122, 306026.108508, 216390.364577, 303235.742266, 310207.641041, 218403.918527
0.9, 0.01, 302319.93, 214284.745034, 301873.957261, 303735.382702, 218194.59388, 303218.873344, 384814.961288, 381971.876026, 301358.817032, 305575.779, 382167.687184, 379298.126352, 311241.079989, 220694.101872, 302950.592909, 311699.117657, 214039.189584
0.9, 0.01, 302931.96, 216284.948611, 305183.235384, 306298.904786, 218545.375553, 303871.941966, 381567.838949, 380869.847491, 304270.695646, 304717.551647, 380217.994178, 381340.136977, 311042.635697, 217678.502885, 311546.000509, 306301.504196, 217174.196119
0.9, 0.01, 302875.06, 217844.616589, 305745.5451, 310473.373067, 219200.204505, 304758.099319, 378970.666465, 379409.734701, 306471.576769, 304962.853955, 383193.185499, 379107.375417, 309342.096843, 215141.768348, 303810.291171, 310770.269454, 216799.23509
