Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.6, 0.01, 153148.24, 70934.5660311, 156102.172478, 156123.105201, 66113.1173646, 159175.670102, 230792.123476, 228280.663091, 160863.596043, 154817.914575, 233098.352549, 230348.313953, 157317.864387, 68204.0840473, 153901.471127, 159163.069731, 65135.758573
0.6, 0.01, 154518.12, 69085.6888668, 158004.4329, 159780.304801, 69634.737052, 158424.802798, 229356.038808, 233976.602898, 155993.733385, 159706.741993, 231317.23996, 234467.489374, 156217.050346, 73968.4780399, 157090.776947, 158385.37929, 66880.3958735
0.6, 0.01, 154187.37, 66958.0719846, 162076.246418, 154997.074092, 72110.3272873, 157123.13899, 230887.074614, 231977.320331, 157819.265923, 158340.236739, 230933.320554, 228221.98637, 158656.601972, 72479.3257596, 158678.421408, 158544.604513, 67194.9357636
0.6, 0.01, 152882.77, 67765.4066631, 156595.356948, 156634.275504, 66100.4459384, 156336.772785, 226885.52332, 229374.478653, 158539.81238, 158928.486213, 234164.229059, 229274.386677, 157759.811494, 66814.6476501, 155595.93879, 155624.305543, 69730.4995066
0.6, 0.01, 153660.4, 70062.5305472, 155979.16525, 153876.362984, 66864.5158301, 158347.795593, 229170.094262, 233154.797447, 157484.09264, 157886.174072, 228815.403975, 231685.685027, 155760.96199, 70091.7908375, 158878.285927, 161556.006377, 68952.741259
0.6, 0.01, 153056.23, 66069.401065, 160956.951713, 154446.068768, 69450.8684823, 158088.47481, 228264.764728, 230437.789833, 156709.807411, 155527.974763, 233296.383444, 229538.835879, 157840.334734, 68961.5533942, 154790.171002, 158385.959358, 66134.3026801
0.6, 0.01, 154649.5, 67127.9808898, 155330.000895, 156580.706828, 71335.5565536, 159671.831951, 233909.802999, 234672.360819, 158412.510464, 159585.412757, 230399.498501, 232866.124233, 158475.250282, 69168.2090335, 158356.466789, 156227.848729, 72272.4337611
0.6, 0.01, 153859.2, 68469.3205594, 157474.81291, 157191.296666, 67452.6130789, 156005.000068, 234160.080163, 229692.407488, 158204.041885, 161470.572381, 229129.212183, 235429.068794, 154614.243294, 67524.8638786, 158045.605947, 157520.978742, 69363.0045875
0.6, 0.01, 153989.64, 71574.6745256, 159448.213958, 157014.88307, 69993.7032587, 154558.670542, 231265.296008, 236555.043078, 157822.71738, 159597.710267, 231783.572292, 229313.289171, 156815.658355, 65978.1989675, 154504.276733, 160087.559143, 67520.8434579
0.6, 0.01, 153265.43, 68873.006554, 159894.881127, 158322.751862, 66318.2089287, 161990.46392, 229523.163284, 232354.653718, 156791.970098, 154396.316831, 227722.641327, 233334.111604, 154401.905979, 69516.70497, 155660.441363, 153047.337373, 70098.2537906
0.6, 0.01, 153680.12, 68868.4021298, 156553.585072, 153962.660042, 70030.5583632, 157378.145519, 230430.454541, 233801.283141, 156327.790726, 155681.888927, 233377.348557, 233452.142156, 156675.485123, 70675.5479995, 157166.563711, 155134.088509, 69366.0106377
0.6, 0.01, 154301.85, 72057.0743475, 159386.371722, 155488.525307, 70564.009981, 157957.166991, 233600.016028, 232904.423815, 158492.052402, 155470.380241, 228135.891508, 232128.770072, 160357.530555, 68247.6416504, 160762.499215, 156981.318927, 66296.0048516
0.6, 0.01, 153576.97, 68490.4652172, 156217.425028, 156292.802749, 66298.6778409, 160243.873301, 232071.497975, 231815.601084, 158003.891951, 157175.342878, 232947.409937, 229793.89144, 155877.539287, 70066.5843101, 156544.103344, 156651.018789, 68741.4744642
0.6, 0.01, 153742.01, 67543.6060923, 157850.202656, 155951.876501, 68464.2962143, 161791.77427, 229444.780087, 228604.64627, 157661.379754, 157692.686301, 233450.030946, 231135.47631, 158179.341566, 70457.6902192, 159366.924541, 157453.837461, 64823.6560896
0.6, 0.01, 153618.36, 67321.6145991, 160365.750007, 158639.913597, 67278.1402646, 155116.790473, 231947.213746, 232620.345796, 160791.771619, 158800.567818, 230264.994904, 234606.046158, 154172.230606, 65434.8185371, 157413.4606, 156064.51235, 67055.5442193
0.6, 0.01, 153421.77, 69620.8750269, 154545.329115, 156227.588094, 64242.7987233, 157698.646699, 229207.937754, 230501.454315, 155591.096242, 155093.624276, 234353.765014, 232586.067354, 161651.103107, 68218.938416, 157727.862531, 159708.078084, 67773.1338886
0.6, 0.01, 153439.82, 66260.278152, 159405.752184, 159303.493392, 66510.8192408, 158387.04182, 230360.011702, 231890.654544, 158472.096608, 155140.689921, 229526.920021, 234491.791768, 158977.503402, 63250.5534627, 158272.582702, 157305.130329, 67481.8659062
0.6, 0.01, 154088.93, 67786.3882432, 153476.489944, 159325.403078, 68091.54591, 156428.990869, 235435.794641, 231303.795945, 157790.834119, 157377.829352, 231011.97603, 233697.737523, 158999.811435, 67950.6561052, 158520.689317, 158054.213174, 70170.6952293
0.6, 0.01, 152734.99, 72762.7881948, 154602.914858, 157730.064256, 67660.6325204, 153096.205915, 229587.100044, 231029.030265, 155923.768428, 157105.992022, 229320.736364, 233299.920998, 155024.50219, 65387.406671, 155988.748297, 156169.198803, 69070.9042876
0.6, 0.01, 154189.66, 68169.9648612, 157490.510139, 156156.973158, 70073.9835626, 160080.857075, 232435.863566, 234104.802989, 158972.273103, 156329.872585, 230929.681557, 230034.558927, 158751.445868, 69829.1293857, 156622.713607, 159146.990942, 67904.9416165
