Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.8, 0.03, 263061.38, 180285.441471, 258541.240354, 264421.431463, 164254.927596, 257548.037991, 358655.024895, 355044.283156, 262758.975902, 266323.233837, 356964.843586, 357560.064018, 258941.507443, 167136.046843, 264882.275834, 259490.099722, 176174.621593
0.8, 0.03, 262465.25, 178471.21555, 259230.471176, 259825.597462, 171782.025386, 257483.623662, 354705.864136, 356072.928708, 258583.619853, 266435.929297, 353849.160531, 355783.130196, 260412.919508, 167015.406567, 263932.333921, 259914.684297, 175945.030516
0.8, 0.03, 262745.97, 169655.827086, 263331.75785, 261592.44375, 175252.77745, 264599.900864, 352801.141363, 360292.60458, 258254.888316, 262427.649677, 354029.709854, 354021.071534, 262412.688527, 175313.518492, 261040.541769, 262308.242618, 166600.724408
0.8, 0.03, 264292.94, 178601.199236, 258516.149295, 265306.432477, 174075.202401, 264924.270658, 361705.949945, 354970.332572, 263197.348122, 263576.872086, 358075.357716, 354978.481189, 260961.524099, 173946.84758, 263239.699744, 259116.983216, 173494.397805
0.8, 0.03, 263991.06, 167735.553717, 267812.169831, 257672.451534, 180884.210302, 269689.068891, 353320.410717, 357691.957417, 257108.097727, 259819.953031, 358408.574405, 357220.668128, 267002.970492, 178373.220679, 256053.024305, 267883.696592, 167180.893141
0.8, 0.03, 263702.88, 174534.24601, 259835.809309, 261842.529624, 166260.873688, 260041.892479, 351497.509509, 355123.483216, 265976.353392, 268281.165613, 353688.486808, 358248.240638, 259645.690779, 171258.841866, 266717.351483, 263789.40462, 182504.137865
0.8, 0.03, 263332.17, 173292.110154, 264496.083701, 260876.301152, 173956.415637, 260441.105908, 353485.385282, 353202.660758, 262603.101605, 261175.354094, 358925.60522, 358009.913899, 263688.414516, 174576.913686, 259910.480974, 262028.342667, 172646.538708
0.8, 0.03, 263381.82, 180879.257775, 260654.518269, 267233.4662, 164472.27748, 257752.343531, 357548.305829, 356938.515816, 267417.258772, 262572.148065, 355003.679105, 354650.987543, 257351.540252, 169359.388561, 267549.691719, 256640.573731, 178085.201511
0.8, 0.03, 262389.85, 174694.089609, 259111.922261, 264490.511673, 166177.200044, 260007.919701, 352747.634297, 357913.219853, 262045.669926, 261034.889249, 352662.211171, 358517.615065, 261941.313374, 172064.883815, 263085.600528, 257334.593854, 174408.305137
0.8, 0.03, 262986.13, 159856.235662, 267456.674344, 253915.699429, 184901.560785, 270417.038683, 352412.900043, 363455.543944, 253474.417586, 253824.534946, 359662.524219, 350377.1272, 266835.606657, 185213.145179, 254098.124668, 269091.49561, 162785.417044
0.8, 0.03, 261606.08, 163536.060511, 267989.421317, 253405.13123, 179712.656282, 268995.018104, 349233.10306, 357984.699126, 256676.880256, 251822.69489, 354122.294015, 352611.752844, 268894.513569, 178635.749775, 256760.402663, 262354.906356, 162961.932015
0.8, 0.03, 263216.68, 167323.691224, 261854.589553, 259545.067929, 177470.683152, 267578.566717, 357005.101128, 358811.634755, 258609.583189, 262659.639952, 355753.407572, 354257.677687, 260041.080971, 173515.448783, 260925.408703, 262688.326352, 173427.002342
0.8, 0.03, 263350.33, 173972.735586, 261926.54606, 263250.709077, 171460.194526, 259653.333393, 357965.776715, 356690.205441, 263764.84773, 259453.600755, 354296.11683, 357446.548424, 262638.081387, 172218.574897, 263782.151942, 256755.045666, 178330.781047
0.8, 0.03, 262820.52, 170272.72012, 260593.2001, 256124.00634, 175675.171907, 264982.206852, 356219.181432, 355080.462552, 263595.541235, 260469.328203, 357282.940859, 354746.600927, 261119.116579, 174963.428432, 258877.625204, 260701.762007, 174425.078054
